pair_stem,base,next,origin,docx_source_base,docx_source_next,redline_docx,redline_docx_word,accepted_docx,pdf_redline,pdf_accepted,missing
strikethrough_text_formatting_demo_id_paraid_overflow_subscript_demo_id_paraid_overflow,strikethrough_text_formatting_demo_id_paraid_overflow,subscript_demo_id_paraid_overflow,redline_only,strikethrough_text_formatting_demo_id_paraid_overflow.docx,subscript_demo_id_paraid_overflow.docx,strikethrough_text_formatting_demo_id_paraid_overflow_subscript_demo_id_paraid_overflow_redline.docx,,MISSING,strikethrough_text_formatting_demo_id_paraid_overflow_subscript_demo_id_paraid_overflow_redline.pdf,strikethrough_text_formatting_demo_id_paraid_overflow_subscript_demo_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
subscript_demo_id_paraid_overflow_subscript_demo_style_default_missing,subscript_demo_id_paraid_overflow,subscript_demo_style_default_missing,redline_only,subscript_demo_id_paraid_overflow.docx,subscript_demo_style_default_missing.docx,subscript_demo_id_paraid_overflow_subscript_demo_style_default_missing_redline.docx,,MISSING,subscript_demo_id_paraid_overflow_subscript_demo_style_default_missing_redline.pdf,subscript_demo_id_paraid_overflow_subscript_demo_style_default_missing_word_redline_accepted.pdf,accepted_docx
subscript_demo_style_default_missing_subtitle_style_demo_id_paraid_overflow,subscript_demo_style_default_missing,subtitle_style_demo_id_paraid_overflow,redline_only,subscript_demo_style_default_missing.docx,subtitle_style_demo_id_paraid_overflow.docx,subscript_demo_style_default_missing_subtitle_style_demo_id_paraid_overflow_redline.docx,,MISSING,subscript_demo_style_default_missing_subtitle_style_demo_id_paraid_overflow_redline.pdf,subscript_demo_style_default_missing_subtitle_style_demo_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
subtitle_style_demo_id_paraid_overflow_subtitle_style_demo_style_default_missing,subtitle_style_demo_id_paraid_overflow,subtitle_style_demo_style_default_missing,redline_only,subtitle_style_demo_id_paraid_overflow.docx,subtitle_style_demo_style_default_missing.docx,subtitle_style_demo_id_paraid_overflow_subtitle_style_demo_style_default_missing_redline.docx,,MISSING,subtitle_style_demo_id_paraid_overflow_subtitle_style_demo_style_default_missing_redline.pdf,subtitle_style_demo_id_paraid_overflow_subtitle_style_demo_style_default_missing_word_redline_accepted.pdf,accepted_docx
subtitle_style_demo_style_default_missing_superscript_demo_id_paraid_overflow_2,subtitle_style_demo_style_default_missing,superscript_demo_id_paraid_overflow_2,redline_only,subtitle_style_demo_style_default_missing.docx,superscript_demo_id_paraid_overflow_2.docx,subtitle_style_demo_style_default_missing_superscript_demo_id_paraid_overflow_2_redline.docx,,MISSING,subtitle_style_demo_style_default_missing_superscript_demo_id_paraid_overflow_2_redline.pdf,subtitle_style_demo_style_default_missing_superscript_demo_id_paraid_overflow_2_word_redline_accepted.pdf,accepted_docx
superscript_demo_id_paraid_overflow_2_superscript_demo_id_paraid_overflow,superscript_demo_id_paraid_overflow_2,superscript_demo_id_paraid_overflow,redline_only,superscript_demo_id_paraid_overflow_2.docx,superscript_demo_id_paraid_overflow.docx,superscript_demo_id_paraid_overflow_2_superscript_demo_id_paraid_overflow_redline.docx,,MISSING,superscript_demo_id_paraid_overflow_2_superscript_demo_id_paraid_overflow_redline.pdf,superscript_demo_id_paraid_overflow_2_superscript_demo_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
superscript_demo_id_paraid_overflow_superscript_demo_style_default_missing,superscript_demo_id_paraid_overflow,superscript_demo_style_default_missing,redline_only,superscript_demo_id_paraid_overflow.docx,superscript_demo_style_default_missing.docx,superscript_demo_id_paraid_overflow_superscript_demo_style_default_missing_redline.docx,,MISSING,superscript_demo_id_paraid_overflow_superscript_demo_style_default_missing_redline.pdf,superscript_demo_id_paraid_overflow_superscript_demo_style_default_missing_word_redline_accepted.pdf,accepted_docx
superscript_demo_style_default_missing_support_tickets_summary_id_paraid_overflow,superscript_demo_style_default_missing,support_tickets_summary_id_paraid_overflow,redline_only,superscript_demo_style_default_missing.docx,support_tickets_summary_id_paraid_overflow.docx,,superscript_demo_style_default_missing_support_tickets_summary_id_paraid_overflow_word_redline.docx,MISSING,superscript_demo_style_default_missing_support_tickets_summary_id_paraid_overflow_redline.pdf,superscript_demo_style_default_missing_support_tickets_summary_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
superscript_demo_style_default_missing_support_tickets_table,superscript_demo_style_default_missing,support_tickets_table,redline_only,superscript_demo_style_default_missing.docx,support_tickets_table.docx,superscript_demo_style_default_missing_support_tickets_table_redline.docx,,MISSING,superscript_demo_style_default_missing_support_tickets_table_redline.pdf,MISSING,accepted_docx; pdf_accepted
support_tickets_summary_id_paraid_overflow_support_tickets_table,support_tickets_summary_id_paraid_overflow,support_tickets_table,redline_only,support_tickets_summary_id_paraid_overflow.docx,support_tickets_table.docx,,support_tickets_summary_id_paraid_overflow_support_tickets_table_word_redline.docx,MISSING,support_tickets_summary_id_paraid_overflow_support_tickets_table_redline.pdf,support_tickets_summary_id_paraid_overflow_support_tickets_table_word_redline_accepted.pdf,accepted_docx
support_tickets_summary_id_paraid_overflow_text_highlight_demo_style_default_missing,support_tickets_summary_id_paraid_overflow,text_highlight_demo_style_default_missing,redline_only,support_tickets_summary_id_paraid_overflow.docx,text_highlight_demo_style_default_missing.docx,support_tickets_summary_id_paraid_overflow_text_highlight_demo_style_default_missing_redline.docx,,MISSING,support_tickets_summary_id_paraid_overflow_text_highlight_demo_style_default_missing_redline.pdf,MISSING,accepted_docx; pdf_accepted
support_tickets_table_support_tickets_summary_id_paraid_overflow,support_tickets_table,support_tickets_summary_id_paraid_overflow,redline_only,support_tickets_table.docx,support_tickets_summary_id_paraid_overflow.docx,support_tickets_table_support_tickets_summary_id_paraid_overflow_redline.docx,,MISSING,support_tickets_table_support_tickets_summary_id_paraid_overflow_redline.pdf,MISSING,accepted_docx; pdf_accepted
support_tickets_table_table_bookmark_end,support_tickets_table,table_bookmark_end,redline_only,support_tickets_table.docx,table_bookmark_end.docx,,support_tickets_table_table_bookmark_end_word_redline.docx,MISSING,support_tickets_table_table_bookmark_end_redline.pdf,support_tickets_table_table_bookmark_end_word_redline_accepted.pdf,accepted_docx
table_bookmark_end_table_vmerge_colspan,table_bookmark_end,table_vmerge_colspan,redline_only,table_bookmark_end.docx,table_vmerge_colspan.docx,,table_bookmark_end_table_vmerge_colspan_word_redline.docx,MISSING,table_bookmark_end_table_vmerge_colspan_redline.pdf,table_bookmark_end_table_vmerge_colspan_word_redline_accepted.pdf,accepted_docx
table_vmerge_colspan_text_box,table_vmerge_colspan,text_box,redline_only,table_vmerge_colspan.docx,text_box.docx,,table_vmerge_colspan_text_box_word_redline.docx,MISSING,table_vmerge_colspan_text_box_redline.pdf,table_vmerge_colspan_text_box_word_redline_accepted.pdf,accepted_docx
text_box_text_highlight_demo_style_default_missing,text_box,text_highlight_demo_style_default_missing,redline_only,text_box.docx,text_highlight_demo_style_default_missing.docx,,text_box_text_highlight_demo_style_default_missing_word_redline.docx,MISSING,text_box_text_highlight_demo_style_default_missing_redline.pdf,text_box_text_highlight_demo_style_default_missing_word_redline_accepted.pdf,accepted_docx
text_highlight_demo_style_default_missing_tiff_image,text_highlight_demo_style_default_missing,tiff_image,redline_only,text_highlight_demo_style_default_missing.docx,tiff_image.docx,,text_highlight_demo_style_default_missing_tiff_image_word_redline.docx,MISSING,text_highlight_demo_style_default_missing_tiff_image_redline.pdf,text_highlight_demo_style_default_missing_tiff_image_word_redline_accepted.pdf,accepted_docx
text_highlight_demo_style_default_missing_times_new_roman_bold_id_paraid_overflow,text_highlight_demo_style_default_missing,times_new_roman_bold_id_paraid_overflow,redline_only,text_highlight_demo_style_default_missing.docx,times_new_roman_bold_id_paraid_overflow.docx,text_highlight_demo_style_default_missing_times_new_roman_bold_id_paraid_overflow_redline.docx,,MISSING,text_highlight_demo_style_default_missing_times_new_roman_bold_id_paraid_overflow_redline.pdf,MISSING,accepted_docx; pdf_accepted
tiff_image_times_new_roman_bold_id_paraid_overflow,tiff_image,times_new_roman_bold_id_paraid_overflow,redline_only,tiff_image.docx,times_new_roman_bold_id_paraid_overflow.docx,,tiff_image_times_new_roman_bold_id_paraid_overflow_word_redline.docx,MISSING,tiff_image_times_new_roman_bold_id_paraid_overflow_redline.pdf,tiff_image_times_new_roman_bold_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
times_new_roman_bold_id_paraid_overflow_times_new_roman_font_id_paraid_overflow,times_new_roman_bold_id_paraid_overflow,times_new_roman_font_id_paraid_overflow,redline_only,times_new_roman_bold_id_paraid_overflow.docx,times_new_roman_font_id_paraid_overflow.docx,times_new_roman_bold_id_paraid_overflow_times_new_roman_font_id_paraid_overflow_redline.docx,,MISSING,times_new_roman_bold_id_paraid_overflow_times_new_roman_font_id_paraid_overflow_redline.pdf,times_new_roman_bold_id_paraid_overflow_times_new_roman_font_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
times_new_roman_font_id_paraid_overflow_title_style_centered_demo_id_paraid_overflow,times_new_roman_font_id_paraid_overflow,title_style_centered_demo_id_paraid_overflow,redline_only,times_new_roman_font_id_paraid_overflow.docx,title_style_centered_demo_id_paraid_overflow.docx,times_new_roman_font_id_paraid_overflow_title_style_centered_demo_id_paraid_overflow_redline.docx,,MISSING,times_new_roman_font_id_paraid_overflow_title_style_centered_demo_id_paraid_overflow_redline.pdf,times_new_roman_font_id_paraid_overflow_title_style_centered_demo_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
title_style_centered_demo_id_paraid_overflow_title_style_demo_id_paraid_overflow,title_style_centered_demo_id_paraid_overflow,title_style_demo_id_paraid_overflow,redline_only,title_style_centered_demo_id_paraid_overflow.docx,title_style_demo_id_paraid_overflow.docx,title_style_centered_demo_id_paraid_overflow_title_style_demo_id_paraid_overflow_redline.docx,,MISSING,title_style_centered_demo_id_paraid_overflow_title_style_demo_id_paraid_overflow_redline.pdf,title_style_centered_demo_id_paraid_overflow_title_style_demo_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
title_style_demo_id_paraid_overflow_title_style_demo_style_default_missing,title_style_demo_id_paraid_overflow,title_style_demo_style_default_missing,redline_only,title_style_demo_id_paraid_overflow.docx,title_style_demo_style_default_missing.docx,title_style_demo_id_paraid_overflow_title_style_demo_style_default_missing_redline.docx,,MISSING,title_style_demo_id_paraid_overflow_title_style_demo_style_default_missing_redline.pdf,title_style_demo_id_paraid_overflow_title_style_demo_style_default_missing_word_redline_accepted.pdf,accepted_docx
title_style_demo_style_default_missing_track_changes_editing_bullet_id_paraid_overflow,title_style_demo_style_default_missing,track_changes_editing_bullet_id_paraid_overflow,redline_only,title_style_demo_style_default_missing.docx,track_changes_editing_bullet_id_paraid_overflow.docx,title_style_demo_style_default_missing_track_changes_editing_bullet_id_paraid_overflow_redline.docx,,MISSING,title_style_demo_style_default_missing_track_changes_editing_bullet_id_paraid_overflow_redline.pdf,title_style_demo_style_default_missing_track_changes_editing_bullet_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
track_changes_editing_bullet_id_paraid_overflow_track_changes_editing_strikethrough_id_paraid_overflow,track_changes_editing_bullet_id_paraid_overflow,track_changes_editing_strikethrough_id_paraid_overflow,redline_only,track_changes_editing_bullet_id_paraid_overflow.docx,track_changes_editing_strikethrough_id_paraid_overflow.docx,track_changes_editing_bullet_id_paraid_overflow_track_changes_editing_strikethrough_id_paraid_overflow_redline.docx,,MISSING,track_changes_editing_bullet_id_paraid_overflow_track_changes_editing_strikethrough_id_paraid_overflow_redline.pdf,track_changes_editing_bullet_id_paraid_overflow_track_changes_editing_strikethrough_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
track_changes_editing_strikethrough_id_paraid_overflow_track_changes_suggesting_bold_id_paraid_overflow,track_changes_editing_strikethrough_id_paraid_overflow,track_changes_suggesting_bold_id_paraid_overflow,redline_only,track_changes_editing_strikethrough_id_paraid_overflow.docx,track_changes_suggesting_bold_id_paraid_overflow.docx,track_changes_editing_strikethrough_id_paraid_overflow_track_changes_suggesting_bold_id_paraid_overflow_redline.docx,,MISSING,track_changes_editing_strikethrough_id_paraid_overflow_track_changes_suggesting_bold_id_paraid_overflow_redline.pdf,track_changes_editing_strikethrough_id_paraid_overflow_track_changes_suggesting_bold_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
track_changes_suggesting_bold_id_paraid_overflow_track_changes_suggesting_calibri_id_paraid_overflow,track_changes_suggesting_bold_id_paraid_overflow,track_changes_suggesting_calibri_id_paraid_overflow,redline_only,track_changes_suggesting_bold_id_paraid_overflow.docx,track_changes_suggesting_calibri_id_paraid_overflow.docx,track_changes_suggesting_bold_id_paraid_overflow_track_changes_suggesting_calibri_id_paraid_overflow_redline.docx,,MISSING,track_changes_suggesting_bold_id_paraid_overflow_track_changes_suggesting_calibri_id_paraid_overflow_redline.pdf,track_changes_suggesting_bold_id_paraid_overflow_track_changes_suggesting_calibri_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
track_changes_suggesting_calibri_id_paraid_overflow_track_changes_suggesting_center_id_paraid_overflow,track_changes_suggesting_calibri_id_paraid_overflow,track_changes_suggesting_center_id_paraid_overflow,redline_only,track_changes_suggesting_calibri_id_paraid_overflow.docx,track_changes_suggesting_center_id_paraid_overflow.docx,track_changes_suggesting_calibri_id_paraid_overflow_track_changes_suggesting_center_id_paraid_overflow_redline.docx,,MISSING,track_changes_suggesting_calibri_id_paraid_overflow_track_changes_suggesting_center_id_paraid_overflow_redline.pdf,track_changes_suggesting_calibri_id_paraid_overflow_track_changes_suggesting_center_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
track_changes_suggesting_center_id_paraid_overflow_track_changes_suggesting_heading_id_paraid_overflow,track_changes_suggesting_center_id_paraid_overflow,track_changes_suggesting_heading_id_paraid_overflow,redline_only,track_changes_suggesting_center_id_paraid_overflow.docx,track_changes_suggesting_heading_id_paraid_overflow.docx,track_changes_suggesting_center_id_paraid_overflow_track_changes_suggesting_heading_id_paraid_overflow_redline.docx,,MISSING,track_changes_suggesting_center_id_paraid_overflow_track_changes_suggesting_heading_id_paraid_overflow_redline.pdf,track_changes_suggesting_center_id_paraid_overflow_track_changes_suggesting_heading_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
track_changes_suggesting_heading_id_paraid_overflow_track_changes_suggesting_italic_id_paraid_overflow,track_changes_suggesting_heading_id_paraid_overflow,track_changes_suggesting_italic_id_paraid_overflow,redline_only,track_changes_suggesting_heading_id_paraid_overflow.docx,track_changes_suggesting_italic_id_paraid_overflow.docx,track_changes_suggesting_heading_id_paraid_overflow_track_changes_suggesting_italic_id_paraid_overflow_redline.docx,,MISSING,track_changes_suggesting_heading_id_paraid_overflow_track_changes_suggesting_italic_id_paraid_overflow_redline.pdf,track_changes_suggesting_heading_id_paraid_overflow_track_changes_suggesting_italic_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
track_changes_suggesting_italic_id_paraid_overflow_track_changes_suggesting_title_id_paraid_overflow,track_changes_suggesting_italic_id_paraid_overflow,track_changes_suggesting_title_id_paraid_overflow,redline_only,track_changes_suggesting_italic_id_paraid_overflow.docx,track_changes_suggesting_title_id_paraid_overflow.docx,track_changes_suggesting_italic_id_paraid_overflow_track_changes_suggesting_title_id_paraid_overflow_redline.docx,,MISSING,track_changes_suggesting_italic_id_paraid_overflow_track_changes_suggesting_title_id_paraid_overflow_redline.pdf,track_changes_suggesting_italic_id_paraid_overflow_track_changes_suggesting_title_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
track_changes_suggesting_title_id_paraid_overflow_training_materials_onboarding_program_suggesting_insertions,track_changes_suggesting_title_id_paraid_overflow,training_materials_onboarding_program_suggesting_insertions,redline_only,track_changes_suggesting_title_id_paraid_overflow.docx,training_materials_onboarding_program_suggesting_insertions.docx,track_changes_suggesting_title_id_paraid_overflow_training_materials_onboarding_program_suggesting_insertions_redline.docx,track_changes_suggesting_title_id_paraid_overflow_training_materials_onboarding_program_suggesting_insertions_word_redline.docx,MISSING,track_changes_suggesting_title_id_paraid_overflow_training_materials_onboarding_program_suggesting_insertions_redline.pdf,track_changes_suggesting_title_id_paraid_overflow_training_materials_onboarding_program_suggesting_insertions_word_redline_accepted.pdf,accepted_docx
training_materials_onboarding_program_suggesting_insertions_underline_text_demo_id_paraid_overflow,training_materials_onboarding_program_suggesting_insertions,underline_text_demo_id_paraid_overflow,redline_only,training_materials_onboarding_program_suggesting_insertions.docx,underline_text_demo_id_paraid_overflow.docx,training_materials_onboarding_program_suggesting_insertions_underline_text_demo_id_paraid_overflow_redline.docx,training_materials_onboarding_program_suggesting_insertions_underline_text_demo_id_paraid_overflow_word_redline.docx,MISSING,training_materials_onboarding_program_suggesting_insertions_underline_text_demo_id_paraid_overflow_redline.pdf,training_materials_onboarding_program_suggesting_insertions_underline_text_demo_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
underline_text_demo_id_paraid_overflow_underline_text_formatting_demo_style_default_missing,underline_text_demo_id_paraid_overflow,underline_text_formatting_demo_style_default_missing,redline_only,underline_text_demo_id_paraid_overflow.docx,underline_text_formatting_demo_style_default_missing.docx,underline_text_demo_id_paraid_overflow_underline_text_formatting_demo_style_default_missing_redline.docx,,MISSING,underline_text_demo_id_paraid_overflow_underline_text_formatting_demo_style_default_missing_redline.pdf,underline_text_demo_id_paraid_overflow_underline_text_formatting_demo_style_default_missing_word_redline_accepted.pdf,accepted_docx
underline_text_formatting_demo_style_default_missing_verdana_bold_large_font_id_paraid_overflow,underline_text_formatting_demo_style_default_missing,verdana_bold_large_font_id_paraid_overflow,redline_only,underline_text_formatting_demo_style_default_missing.docx,verdana_bold_large_font_id_paraid_overflow.docx,underline_text_formatting_demo_style_default_missing_verdana_bold_large_font_id_paraid_overflow_redline.docx,,MISSING,underline_text_formatting_demo_style_default_missing_verdana_bold_large_font_id_paraid_overflow_redline.pdf,MISSING,accepted_docx; pdf_accepted
verdana_bold_large_font_id_paraid_overflow_verdana_font_demo_id_paraid_overflow,verdana_bold_large_font_id_paraid_overflow,verdana_font_demo_id_paraid_overflow,redline_only,verdana_bold_large_font_id_paraid_overflow.docx,verdana_font_demo_id_paraid_overflow.docx,verdana_bold_large_font_id_paraid_overflow_verdana_font_demo_id_paraid_overflow_redline.docx,,MISSING,verdana_bold_large_font_id_paraid_overflow_verdana_font_demo_id_paraid_overflow_redline.pdf,MISSING,accepted_docx; pdf_accepted
verdana_bold_large_font_id_paraid_overflow_verdana_font_demo_id_paraid_overflow_2,verdana_bold_large_font_id_paraid_overflow,verdana_font_demo_id_paraid_overflow_2,redline_only,verdana_bold_large_font_id_paraid_overflow.docx,verdana_font_demo_id_paraid_overflow_2.docx,,verdana_bold_large_font_id_paraid_overflow_verdana_font_demo_id_paraid_overflow_2_word_redline.docx,MISSING,verdana_bold_large_font_id_paraid_overflow_verdana_font_demo_id_paraid_overflow_2_redline.pdf,verdana_bold_large_font_id_paraid_overflow_verdana_font_demo_id_paraid_overflow_2_word_redline_accepted.pdf,accepted_docx
verdana_font_demo_id_paraid_overflow_2_verdana_font_demo_id_paraid_overflow,verdana_font_demo_id_paraid_overflow_2,verdana_font_demo_id_paraid_overflow,redline_only,verdana_font_demo_id_paraid_overflow_2.docx,verdana_font_demo_id_paraid_overflow.docx,,verdana_font_demo_id_paraid_overflow_2_verdana_font_demo_id_paraid_overflow_word_redline.docx,MISSING,verdana_font_demo_id_paraid_overflow_2_verdana_font_demo_id_paraid_overflow_redline.pdf,verdana_font_demo_id_paraid_overflow_2_verdana_font_demo_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
verdana_font_demo_id_paraid_overflow_verdana_italic_centered_demo_id_paraid_overflow,verdana_font_demo_id_paraid_overflow,verdana_italic_centered_demo_id_paraid_overflow,redline_only,verdana_font_demo_id_paraid_overflow.docx,verdana_italic_centered_demo_id_paraid_overflow.docx,verdana_font_demo_id_paraid_overflow_verdana_italic_centered_demo_id_paraid_overflow_redline.docx,,MISSING,verdana_font_demo_id_paraid_overflow_verdana_italic_centered_demo_id_paraid_overflow_redline.pdf,verdana_font_demo_id_paraid_overflow_verdana_italic_centered_demo_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
verdana_italic_centered_demo_id_paraid_overflow_vfdsdfcacawesd_suggesting_mixed_edits,verdana_italic_centered_demo_id_paraid_overflow,vfdsdfcacawesd_suggesting_mixed_edits,redline_only,verdana_italic_centered_demo_id_paraid_overflow.docx,vfdsdfcacawesd_suggesting_mixed_edits.docx,,verdana_italic_centered_demo_id_paraid_overflow_vfdsdfcacawesd_suggesting_mixed_edits_word_redline.docx,MISSING,verdana_italic_centered_demo_id_paraid_overflow_vfdsdfcacawesd_suggesting_mixed_edits_redline.pdf,verdana_italic_centered_demo_id_paraid_overflow_vfdsdfcacawesd_suggesting_mixed_edits_word_redline_accepted.pdf,accepted_docx
verdana_italic_centered_demo_id_paraid_overflow_word_clean_strict01,verdana_italic_centered_demo_id_paraid_overflow,word_clean_strict01,redline_only,verdana_italic_centered_demo_id_paraid_overflow.docx,word_clean_strict01.docx,verdana_italic_centered_demo_id_paraid_overflow_word_clean_strict01_redline.docx,,MISSING,verdana_italic_centered_demo_id_paraid_overflow_word_clean_strict01_redline.pdf,MISSING,accepted_docx; pdf_accepted
vfdsdfcacawesd_suggesting_mixed_edits_yellow_highlight_demo_id_paraid_overflow,vfdsdfcacawesd_suggesting_mixed_edits,yellow_highlight_demo_id_paraid_overflow,redline_only,vfdsdfcacawesd_suggesting_mixed_edits.docx,yellow_highlight_demo_id_paraid_overflow.docx,,vfdsdfcacawesd_suggesting_mixed_edits_yellow_highlight_demo_id_paraid_overflow_word_redline.docx,MISSING,vfdsdfcacawesd_suggesting_mixed_edits_yellow_highlight_demo_id_paraid_overflow_redline.pdf,vfdsdfcacawesd_suggesting_mixed_edits_yellow_highlight_demo_id_paraid_overflow_word_redline_accepted.pdf,accepted_docx
word_clean_strict01_word_tolerated_broken_media_rel,word_clean_strict01,word_tolerated_broken_media_rel,redline_only,word_clean_strict01.docx,word_tolerated_broken_media_rel.docx,word_clean_strict01_word_tolerated_broken_media_rel_redline.docx,,MISSING,word_clean_strict01_word_tolerated_broken_media_rel_redline.pdf,MISSING,accepted_docx; pdf_accepted
word_tolerated_broken_media_rel_word_tolerated_duplicate_ppr,word_tolerated_broken_media_rel,word_tolerated_duplicate_ppr,redline_only,word_tolerated_broken_media_rel.docx,word_tolerated_duplicate_ppr.docx,word_tolerated_broken_media_rel_word_tolerated_duplicate_ppr_redline.docx,,MISSING,word_tolerated_broken_media_rel_word_tolerated_duplicate_ppr_redline.pdf,MISSING,accepted_docx; pdf_accepted
word_tolerated_duplicate_ppr_word_tolerated_misplaced_link,word_tolerated_duplicate_ppr,word_tolerated_misplaced_link,redline_only,word_tolerated_duplicate_ppr.docx,word_tolerated_misplaced_link.docx,word_tolerated_duplicate_ppr_word_tolerated_misplaced_link_redline.docx,,MISSING,word_tolerated_duplicate_ppr_word_tolerated_misplaced_link_redline.pdf,MISSING,accepted_docx; pdf_accepted
word_tolerated_misplaced_link_word_tolerated_misplaced_pgsz,word_tolerated_misplaced_link,word_tolerated_misplaced_pgsz,redline_only,word_tolerated_misplaced_link.docx,word_tolerated_misplaced_pgsz.docx,word_tolerated_misplaced_link_word_tolerated_misplaced_pgsz_redline.docx,,MISSING,word_tolerated_misplaced_link_word_tolerated_misplaced_pgsz_redline.pdf,MISSING,accepted_docx; pdf_accepted
word_tolerated_misplaced_pgsz_word_tolerated_misplaced_uipriority,word_tolerated_misplaced_pgsz,word_tolerated_misplaced_uipriority,redline_only,word_tolerated_misplaced_pgsz.docx,word_tolerated_misplaced_uipriority.docx,word_tolerated_misplaced_pgsz_word_tolerated_misplaced_uipriority_redline.docx,,MISSING,word_tolerated_misplaced_pgsz_word_tolerated_misplaced_uipriority_redline.pdf,MISSING,accepted_docx; pdf_accepted
word_tolerated_misplaced_uipriority_word_tolerated_orphan_comment,word_tolerated_misplaced_uipriority,word_tolerated_orphan_comment,redline_only,word_tolerated_misplaced_uipriority.docx,word_tolerated_orphan_comment.docx,word_tolerated_misplaced_uipriority_word_tolerated_orphan_comment_redline.docx,,MISSING,word_tolerated_misplaced_uipriority_word_tolerated_orphan_comment_redline.pdf,MISSING,accepted_docx; pdf_accepted
word_tolerated_orphan_comment_yellow_highlight_demo_id_paraid_overflow,word_tolerated_orphan_comment,yellow_highlight_demo_id_paraid_overflow,redline_only,word_tolerated_orphan_comment.docx,yellow_highlight_demo_id_paraid_overflow.docx,word_tolerated_orphan_comment_yellow_highlight_demo_id_paraid_overflow_redline.docx,,MISSING,word_tolerated_orphan_comment_yellow_highlight_demo_id_paraid_overflow_redline.pdf,MISSING,accepted_docx; pdf_accepted
yellow_highlight_demo_id_paraid_overflow_yellow_highlight_italic_demo_style_default_missing,yellow_highlight_demo_id_paraid_overflow,yellow_highlight_italic_demo_style_default_missing,redline_only,yellow_highlight_demo_id_paraid_overflow.docx,yellow_highlight_italic_demo_style_default_missing.docx,yellow_highlight_demo_id_paraid_overflow_yellow_highlight_italic_demo_style_default_missing_redline.docx,yellow_highlight_demo_id_paraid_overflow_yellow_highlight_italic_demo_style_default_missing_word_redline.docx,MISSING,yellow_highlight_demo_id_paraid_overflow_yellow_highlight_italic_demo_style_default_missing_redline.pdf,yellow_highlight_demo_id_paraid_overflow_yellow_highlight_italic_demo_style_default_missing_word_redline_accepted.pdf,accepted_docx
